group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
intial_1000_fanal_99,,,,,69486260.0,ns,216230
intial_1000_fanal_99,,,,,69264141.0,ns,219319
intial_1000_fanal_99,,,,,68448893.0,ns,222408
intial_1000_fanal_99,,,,,67963513.0,ns,225497
intial_1000_fanal_99,,,,,68838130.0,ns,228586
intial_1000_fanal_99,,,,,70454895.0,ns,231675
intial_1000_fanal_99,,,,,73095700.0,ns,234764
intial_1000_fanal_99,,,,,75692446.0,ns,237853
intial_1000_fanal_99,,,,,78954408.0,ns,240942
intial_1000_fanal_99,,,,,77174886.0,ns,244031
intial_1000_fanal_99,,,,,87179602.0,ns,247120
intial_1000_fanal_99,,,,,78997042.0,ns,250209
intial_1000_fanal_99,,,,,81199651.0,ns,253298
intial_1000_fanal_99,,,,,80826734.0,ns,256387
intial_1000_fanal_99,,,,,84214129.0,ns,259476
intial_1000_fanal_99,,,,,82702412.0,ns,262565
intial_1000_fanal_99,,,,,85679324.0,ns,265654
intial_1000_fanal_99,,,,,84027513.0,ns,268743
intial_1000_fanal_99,,,,,85155553.0,ns,271832
intial_1000_fanal_99,,,,,85037051.0,ns,274921
intial_1000_fanal_99,,,,,87619876.0,ns,278010
intial_1000_fanal_99,,,,,89674414.0,ns,281099
intial_1000_fanal_99,,,,,94533881.0,ns,284188
intial_1000_fanal_99,,,,,91847675.0,ns,287277
intial_1000_fanal_99,,,,,92811943.0,ns,290366
intial_1000_fanal_99,,,,,93484627.0,ns,293455
intial_1000_fanal_99,,,,,95587897.0,ns,296544
intial_1000_fanal_99,,,,,96460773.0,ns,299633
intial_1000_fanal_99,,,,,96403321.0,ns,302722
intial_1000_fanal_99,,,,,100087279.0,ns,305811
intial_1000_fanal_99,,,,,97553509.0,ns,308900
